Country,Correlation,Population Growth %_1951,Population Growth %_1952,Population Growth %_1953,Population Growth %_1954,Population Growth %_1955,Population Growth %_1956,Population Growth %_1957,Population Growth %_1958,Population Growth %_1959,Population Growth %_1960,Population Growth %_1961,Population Growth %_1962,Population Growth %_1963,Population Growth %_1964,Population Growth %_1965,Population Growth %_1966,Population Growth %_1967,Population Growth %_1968,Population Growth %_1969,Population Growth %_1970,Population Growth %_1971,Population Growth %_1972,Population Growth %_1973,Population Growth %_1974,Population Growth %_1975,Population Growth %_1976,Population Growth %_1977,Population Growth %_1978,Population Growth %_1979,Population Growth %_1980,Population Growth %_1981,Population Growth %_1982,Population Growth %_1983,Population Growth %_1984,Population Growth %_1985,Population Growth %_1986,Population Growth %_1987,Population Growth %_1988,Population Growth %_1989,Population Growth %_1990,Population Growth %_1991,Population Growth %_1992,Population Growth %_1993,Population Growth %_1994,Population Growth %_1995,Population Growth %_1996,Population Growth %_1997,Population Growth %_1998,Population Growth %_1999,Population Growth %_2000,Population Growth %_2001,Population Growth %_2002,Population Growth %_2003,Population Growth %_2004,Population Growth %_2005,Population Growth %_2006,Population Growth %_2007,Population Growth %_2008,Population Growth %_2009,Population Growth %_2010,Population Growth %_2011,Population Growth %_2012,Population Growth %_2013,Population Growth %_2014,Population Growth %_2015,Population Growth %_2016,Population Growth %_2017,Population Growth %_2018,Population Growth %_2019,Population Growth %_2020,Population Growth %_2021,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
New Zealand,0.121165653,1.925714503,2.210274438,2.342908615,2.182216642,2.033319058,2.055007896,2.205458597,2.285890568,2.125829148,1.982581917,2.131822877,2.286004053,2.212283164,2.041594972,1.863556911,1.742896024,1.508287258,1.142789994,1.121516959,1.41383567,1.629139512,1.843776829,2.095877547,2.136258988,1.746444002,1.034869161,0.42818113,0.090653018,0.020841416,0.214321367,0.48938996,0.865931389,1.161241151,1.017865448,0.575459839,0.406481508,0.570533125,0.538662835,0.545464179,1.903760399,2.489735778,1.452420376,1.093998189,1.222815334,1.358412664,1.375739754,1.165759747,0.812634127,0.542962536,0.5191323,0.887918277,1.567298089,1.869225621,1.570819942,1.275461252,1.144240165,0.99401763,0.928680682,1.012810632,1.006188926,0.767688006,0.588803959,0.841560358,1.383419188,1.648859576,1.628322382,1.600534744,1.870080231,2.430600387,1.996218685,1.298214217,10.07633333,10.40575,10.38591667,10.77375,10.97025,11.18475,10.67441667,10.686,10.44183333,10.55466667,10.53566667,11.14916667,10.24983333,10.39416667,10.14433333,10.39491667,10.50441667,10.51125,10.44933333,11.14941667,11.25175,10.55625,10.93558333,11.06375,10.96725,10.14175,10.13041667,11.04275,10.84883333,10.59966667,11.0525,10.36533333,10.295,10.96383333,11.0305,10.94325,11.03416667,11.09341667,11.27983333,11.26933333,10.53433333,9.936166667,10.23825,10.54225,10.82108333,10.7435,10.542,11.633,11.61225,11.11558333,11.19108333,10.99758333,10.93025,10.47541667,11.37541667,10.70383333,11.08516667,11.17166667,10.65358333,11.33575,11.16325,10.65691667,11.0885,11.6325,12.2005,13.4145,14.0415,15.2145,16.3325,17.2445,18.2265
Nicaragua,-0.51887088,2.977266327,2.928388094,2.906833369,2.907644996,2.910070623,2.925165991,2.952591913,2.974926396,2.98870323,2.983997188,2.986516593,3.005878243,3.031104828,3.065829758,3.117892491,3.183828167,3.249975228,3.319647622,3.360874471,3.371708077,3.368933095,3.136733382,3.097324121,3.244393426,3.186637918,3.133059906,3.073246508,2.924524187,2.693689699,2.724835469,2.823150005,2.742235837,2.625414638,2.476361686,2.381002738,2.348999816,2.316733661,2.341169272,2.418696555,2.43036887,2.409441316,2.370837411,2.309612731,2.238153315,2.147477121,1.961380821,1.772235537,1.633623841,1.537342498,1.475682096,1.380628794,1.302296554,1.252770614,1.227486418,1.323850926,1.446025583,1.481954688,1.51502234,1.542485912,1.557928726,1.560296994,1.545263698,1.515787265,1.483844904,1.451923286,1.422751794,1.399291853,1.374319519,1.345930289,1.335784415,1.359136184,26.25,26.11825,26.362,26.1285,26.03416667,25.83633333,26.46241667,26.62991667,26.41083333,26.22708333,26.17833333,25.94391667,26.11158333,26.14975,26.27875,26.19475,25.95791667,25.77875,26.36416667,25.99091667,25.90233333,26.44941667,26.38241667,25.91633333,25.99808333,26.05816667,26.53791667,26.36275,26.34883333,26.31,26.09916667,26.38775,26.84591667,26.141,26.21483333,26.244,26.94608333,26.52458333,26.15525,26.55475,26.61025,26.73125,26.61125,26.86691667,26.92175,26.40975,27.02683333,27.39625,26.46,26.38133333,26.41,26.66491667,26.93225,26.77858333,26.8385,26.93608333,26.82308333,26.3885,26.78166667,26.61891667,26.614,26.53191667,26.87155556,27.67355556,28.69155556,30.00655556,31.03155556,31.93155556,33.09255556,34.61855556,35.64455556
Niger,0.643367505,3.592631503,3.490099321,3.32387143,3.261492673,3.137729904,3.02112338,2.982631075,2.97193665,2.980787463,2.998625765,3.013903878,3.009141287,2.972492712,2.914984291,2.899012854,2.887054482,2.843624902,2.83191742,2.817025082,2.78107577,2.729358615,2.711040492,2.7443237,2.782852129,2.805434456,2.824547955,2.875347369,2.967959908,3.078425825,3.138077687,3.147721762,3.119644855,3.06588692,3.030789227,3.027252565,3.027414608,3.030607536,3.041264355,3.057251785,3.102130372,3.134396867,3.152469736,3.205493274,3.281073881,3.400737942,3.451432445,3.414332906,3.449865143,3.471641762,3.469447387,3.48525262,3.489205425,3.511954305,3.547549478,3.582040032,3.606810449,3.633807858,3.672503131,3.710430821,3.750258833,3.781199176,3.862944408,3.881222319,3.854488644,3.910612633,3.95272122,3.916472444,3.876802674,3.852616912,3.814374104,3.793790868,27.63908333,27.33783333,27.33808333,27.3605,27.39908333,27.30991667,27.40991667,27.74908333,27.39625,27.6115,26.54133333,27.51383333,27.95508333,27.4075,27.16733333,27.41125,27.29616667,27.50108333,28.49875,27.44408333,27.46333333,27.81691667,27.85591667,27.11191667,27.19583333,27.62216667,27.09383333,27.68641667,27.88625,27.80516667,27.55433333,27.58866667,27.53933333,27.927,27.66033333,27.92066667,28.23108333,27.78675,27.16608333,28.04808333,27.85916667,27.18508333,27.75333333,27.40058333,27.89541667,28.128,28.131,28.32766667,28.26875,27.97583333,28.118,28.14966667,28.30225,28.37158333,28.63641667,28.29108333,28.41191667,27.90141667,28.85041667,29.29991667,28.48741667,28.07275,29.231375,30.218375,31.050375,31.983375,32.826375,33.891375,34.834375,35.610375,37.035375
Nigeria,0.10876667,1.909866701,1.918700912,1.886714933,1.906267611,1.924741572,1.923691759,1.933454496,1.904060277,1.934640529,2.027334362,2.083752552,2.122386824,2.137841228,2.140686772,2.164541796,2.16362539,2.077244224,2.063592302,2.118769921,2.183371744,2.247527644,2.325743137,2.4513619,2.613455795,2.783056213,2.87830425,2.982854919,3.059944599,3.068141823,3.084557005,3.007301501,2.88924296,2.472340525,2.436909735,2.698639999,2.591160322,2.557918524,2.581864516,2.633021525,2.678613168,2.628147821,2.604548456,2.657267783,2.686246286,2.669171791,2.634503818,2.622846463,2.603557017,2.614894609,2.665478209,2.707219651,2.725913243,2.721061591,2.708942688,2.690404012,2.683031341,2.695550355,2.705932595,2.719150463,2.742869727,2.767990138,2.758428863,2.705360903,2.634108671,2.548199788,2.518827644,2.554686996,2.537666169,2.495708842,2.500858325,2.477240234,26.7535,26.70133333,26.71658333,26.61666667,26.45708333,26.56833333,26.64558333,26.98008333,26.80608333,26.81741667,26.3685,26.68891667,27.07708333,26.63066667,26.667,26.77858333,26.59516667,26.804,27.21466667,26.9465,26.79616667,26.88575,27.472,26.59266667,26.5085,26.80991667,26.88683333,26.7825,27.09308333,27.06366667,26.80291667,26.86966667,27.02775,27.07908333,26.95925,27.06725,27.61325,27.03783333,26.37616667,27.36616667,27.04333333,26.66366667,27.10333333,26.81883333,27.16516667,27.19466667,27.14491667,27.61191667,27.32916667,27.0335,27.09466667,27.46425,27.429,27.5695,27.72458333,27.79508333,27.69008333,27.32566667,27.90291667,28.00425,27.62225,27.40791667,28.005875,29.017875,30.204875,31.372875,32.542875,33.635875,34.864875,35.991875,37.550875
Niue,0.520456306,,,,,,,,,,,,,,,,,,,,,-1.868250943,-2.802421658,-3.780311043,-4.384822083,-4.632744262,-4.665803498,-2.973960285,-1.689433798,-2.081798989,-2.236373665,-2.472175206,-3.186957665,-4.367428975,-5.123544448,-5.561875112,-5.230125523,-2.455013713,-0.534906049,-0.572255929,-0.790513834,-1.286083735,-1.224952206,-1.462365591,-1.404044813,-1.062495388,-1.305093594,-1.42813964,-1.816788041,-2.334478451,-2.694060277,-2.390732829,-1.994781584,-1.691858468,-1.790862235,-1.583348159,-1.084598698,-0.466008772,0.07344166,-0.321071461,-0.285293576,-0.341485925,0.009260974,0.592647467,0.469483568,0.430639546,0.374053462,0.15451736,0.562664489,1.344643985,0.72128228,-0.256387587,24.88833333,25.49591667,25.18241667,25.45233333,25.46333333,25.17325,25.1145,25.08591667,25.28683333,25.22833333,25.38508333,25.03533333,25.008,25.34491667,24.71766667,25.13475,25.15983333,25.05458333,25.06775,25.46675,25.10208333,25.213,25.89458333,25.50816667,25.518,25.06266667,25.25833333,25.17725,25.29925,25.37075,25.26825,25.16066667,25.47758333,25.50141667,25.44416667,25.28783333,25.01791667,25.89541667,25.48466667,25.65841667,25.588,25.494,25.22483333,25.30233333,25.71258333,25.71325,25.24758333,25.80433333,25.68316667,25.80575,25.80708333,25.987,25.68708333,25.84058333,25.6995,25.46475,25.98975,25.61741667,25.109,26.01175,25.98241667,25.80558333,26.0475,26.0425,26.5745,27.6245,28.3415,29.0415,29.7085,30.4135,31.0265
Norway,-0.042041637,0.371044524,0.729184245,0.801298089,0.8424191,0.887163806,0.827420093,0.787896051,0.827333191,0.815968139,0.800811035,0.845202533,0.896337786,0.856493677,0.857381177,0.872570044,0.859376436,0.875902968,0.864336307,0.801731375,0.683958196,0.637365,0.696591845,0.636094976,0.551217572,0.48793373,0.406787961,0.354088513,0.321110063,0.311434694,0.320542282,0.3629466,0.407458943,0.384022896,0.345619375,0.35583479,0.414310005,0.551464594,0.614688384,0.457018132,0.372648315,0.488860497,0.563767418,0.554516805,0.497588066,0.433399054,0.423247815,0.46855141,0.541699468,0.644216846,0.624280442,0.491073161,0.52873465,0.590099142,0.60780881,0.709241257,0.859420615,1.116990749,1.324514686,1.315989534,1.286210121,1.31184843,1.302466785,1.190879861,1.071834429,0.954146369,0.816952075,0.701463902,0.582692086,0.599119034,0.501579071,0.338319407,0.1245,-0.367916667,1.628833333,0.823833333,-0.467,-0.073083333,0.784583333,-0.104833333,1.373583333,0.58,1.090583333,-0.45425,-0.183416667,0.605666667,-0.338166667,-1.048666667,0.415333333,-0.687833333,-0.142,-0.244416667,0.193833333,1.380833333,0.42275,1.632166667,1.01175,0.274833333,-0.00675,-0.453583333,-0.47425,-0.146833333,-0.607166667,0.49775,0.668,1.283666667,-0.579333333,-0.042416667,-0.48725,0.389,1.492333333,2.0665,1.1335,1.296166667,0.419,0.4645,0.506,0.255666667,1.04375,0.465416667,1.27975,1.796916667,0.7025,1.37075,1.283333333,1.524916667,1.807333333,2.256666667,1.751583333,1.6425,1.3855,-0.2155,2.118916667,1.141666667,1.735375,4.147375,5.928375,7.646375,9.197375,10.682375,11.890375,14.279375,15.778375
Oman,-0.420556544,,,,,,,,,,,,,,,2.148557937,2.197996706,2.241095512,2.324821085,2.416841557,2.492111223,2.586405546,2.698443368,2.846902907,3.603870651,4.382432986,4.779463846,5.21890966,5.499796808,5.647883015,5.693061395,5.761619713,5.84462203,5.812239329,5.647750052,6.208148468,6.601975975,6.180856219,5.845925066,5.571697795,5.318697013,5.068705228,4.799719416,4.400463322,2.980843393,1.839153943,1.775109364,1.703192237,1.645495277,1.576688616,1.505035715,1.431242467,1.339134835,1.262692362,1.716673105,2.171794949,2.101466296,2.006717097,1.927878192,1.864769273,7.170075388,11.65244303,10.26993485,7.716808308,4.747890866,4.361918537,4.839940859,3.161524201,1.104548253,-0.275267145,-1.690983631,-0.793277779,27.09333333,26.92975,27.14633333,27.17041667,26.67858333,26.7735,26.70233333,27.17616667,26.77233333,26.94283333,27.06316667,26.92583333,26.92033333,26.52258333,26.85216667,26.94366667,26.81533333,26.72816667,27.386,27.2325,26.80391667,26.881,26.76458333,26.89316667,26.59633333,26.945,27.66525,27.2835,27.07966667,27.41291667,27.26175,26.7765,26.59466667,26.54725,26.80983333,26.84666667,27.2805,27.27683333,26.67466667,27.4445,27.01083333,26.73891667,27.36858333,27.75608333,27.3235,27.17358333,27.3465,28.18675,28.11283333,27.92241667,28.08333333,27.99416667,28.269,28.12516667,28.07375,28.04483333,28.363,27.75191667,28.3425,28.45866667,28.15066667,28.21158333,28.194375,28.679375,29.892375,30.825375,32.246375,33.367375,34.257375,34.753375,36.082375
Pakistan,-0.451597712,1.399720055,1.618150443,1.804990449,1.956492514,2.09328,2.206599718,2.298167377,2.386936213,2.463558082,2.52737546,2.432293853,2.337001605,2.384488738,2.426519978,2.461768191,2.513006205,2.574758366,2.61861599,2.655623524,2.708805892,2.608755934,2.633528518,2.827799331,2.916959271,3.034239169,3.147146469,3.222408593,3.288127747,3.575144355,4.264779556,4.641835585,4.307999707,3.73711267,3.189225266,3.281249383,3.562128027,3.559747892,3.507087767,3.360483586,3.28254376,3.210990013,2.54926985,2.485699886,2.87337586,2.946517214,3.076642938,2.982903114,2.95445401,2.941664501,3.201054047,3.232785014,2.60419088,2.265163939,2.318916333,2.242730434,2.178916114,2.220244391,2.263807619,2.3210075,2.345315824,2.187001537,1.834436053,1.540269112,1.397486285,1.268026148,1.163178042,1.302116033,1.534829363,1.618574433,1.767123802,1.884186772,20.74858333,20.91516667,21.39108333,20.72391667,20.68108333,20.57633333,19.90441667,21.3135,20.91916667,20.73133333,20.37683333,20.43916667,21.25108333,20.14183333,20.49516667,20.56458333,20.34858333,20.34183333,21.03416667,21.18933333,20.96625,20.10016667,20.73958333,20.43516667,20.11458333,20.37491667,21.18933333,20.74325,20.76308333,21.41125,21.20533333,20.50941667,20.57283333,20.87508333,21.28275,20.64058333,21.43683333,21.81225,20.65,21.37641667,20.90133333,20.7085,21.44483333,21.16308333,21.07391667,20.93383333,20.73875,21.66275,21.863,21.8225,21.93041667,22.0255,21.43208333,22.14308333,21.27241667,21.63691667,21.69091667,21.53516667,21.91141667,22.08791667,21.76825,21.198,22.320875,22.678875,23.207875,24.440875,25.692875,27.051875,27.617875,28.011875,29.132875
Palau,-0.262355288,,,,,,3.340757238,3.327771598,2.855028259,2.093281873,1.678733901,1.604806016,1.82960865,1.942910508,2.132913787,2.148818345,2.27923491,1.746920493,1.027221366,1.016776817,1.998705874,3.189539719,3.548618464,2.920707171,1.014309292,-0.375951777,-0.479276468,-0.521583309,-0.59508492,-0.66174805,-0.288287701,1.256125449,2.527867848,2.635471081,2.580061627,2.613802792,2.510813684,2.321451404,2.178531262,2.16333741,2.255859115,2.359582715,2.406852031,2.294443204,2.338812398,2.485686853,2.970159611,3.065327762,2.788888041,2.569023283,1.574339201,0.454906271,0.097255569,0.14978999,0.148555375,-0.256306761,-0.853853469,-1.133650334,-1.183804481,-1.303475936,-1.440272604,-1.605196757,-1.57682237,-0.825988115,-0.083845724,-0.059300699,0.03134726,0.033575825,0.09845603,0.233603054,0.273202739,0.206845933,27.5015,27.43825,27.58525,27.36491667,27.20808333,27.09116667,27.40141667,27.51708333,27.30616667,27.45766667,27.17175,27.245,27.42916667,27.17166667,27.30083333,27.41433333,27.35691667,27.504,27.49658333,27.63458333,27.3655,27.46233333,27.66891667,27.48166667,27.3145,27.45025,27.56333333,27.41908333,27.47525,27.45283333,27.55733333,27.54141667,27.70866667,27.63858333,27.45266667,27.76908333,27.74125,27.70691667,27.6095,27.67691667,27.59958333,27.53908333,27.48458333,27.6165,27.63408333,27.70158333,27.79808333,28.00641667,27.66633333,27.69075,27.75858333,27.80183333,27.62958333,27.88891667,27.71875,27.81441667,27.84275,27.62575,27.71691667,27.76775,27.55341667,27.72125,27.820375,28.772375,29.973375,31.237375,32.370375,33.575375,33.575375,33.575375,35.043375
Panama,-0.611688982,2.476183795,2.558236951,2.619610032,2.651400991,2.67702858,2.717938583,2.768013441,2.817947723,2.873700189,2.932822468,2.990087074,3.041700017,3.074466555,3.080718869,3.054519647,3.016735169,2.977220693,2.933155675,2.883265711,2.840818678,2.810940281,2.783759893,2.738615426,2.680129642,2.623639048,2.566036489,2.510227962,2.467432801,2.443759736,2.436195907,2.442867116,2.450002848,2.450670618,2.433170904,2.3882688,2.339403325,2.292557575,2.241150581,2.184977981,2.163759343,2.135802696,2.086941535,2.068002704,2.053704864,2.039315612,2.03437683,2.030822601,2.0249076,2.016995453,2.001974866,1.987283927,1.97102637,1.951160921,1.944885177,1.934189942,1.891430765,1.854190238,1.834267056,1.803959344,1.770867161,1.760891246,1.763902374,1.74652696,1.725307685,1.720791628,1.715221554,1.69412763,1.647727921,1.571876798,1.414797698,1.279783512,26.48775,26.49658333,26.63866667,26.313,26.14383333,26.05533333,26.81458333,27.029,26.64583333,26.49466667,26.48158333,26.40125,26.44725,26.54408333,26.49966667,26.57608333,26.23233333,26.31,26.72016667,26.41516667,26.02025,26.70191667,26.56891667,26.21066667,26.1395,26.48625,26.71675,26.4725,26.652,26.65925,26.65583333,26.77908333,27.25066667,26.321,26.41616667,26.69816667,27.22258333,26.62816667,26.52641667,26.92533333,27.06808333,27.1085,26.937,27.006,26.95808333,26.66833333,27.41291667,27.54741667,26.42525,26.71183333,26.66583333,27.207,27.24841667,27.10591667,27.085,27.13175,27.05941667,26.80066667,27.26975,27.02916667,26.70925,27.0825,27.2175,28.2315,29.4635,30.6345,31.5745,32.8575,34.2875,35.7685,36.9675
Papua New Guinea,-0.110394484,2.095935167,2.219058385,2.453771266,2.516534494,2.561237917,2.604277797,2.621586547,2.621218205,2.60776744,2.59656675,2.432702592,2.251370305,2.201681819,2.142646749,2.118110385,2.173023237,2.198148217,2.209411517,2.26654037,2.312989086,2.342881712,2.325408593,2.285896243,2.255346557,2.236317939,2.231224878,2.225734091,2.213478264,2.195979676,2.183559939,2.162525032,2.147914674,2.162218388,2.181249754,2.192381961,2.196419686,2.200482414,2.197226352,2.279147047,2.648560783,3.232803481,3.637849466,3.7442481,3.73852003,3.713172865,3.6851084,3.662746043,3.612752711,3.569216364,3.530569868,3.46961655,3.424342278,3.391362556,3.347136039,3.294727232,3.246958063,3.195099147,3.151694766,3.107819167,3.057396724,2.950891023,2.820980519,2.728483624,2.646800397,2.572457545,2.496372526,2.423243148,2.355130439,2.290326512,2.177094005,2.058443077,24.42641667,24.66458333,24.38725,24.44508333,24.43616667,24.55216667,24.44858333,24.73733333,24.51433333,24.46083333,24.23333333,24.54975,24.47166667,24.59983333,24.03433333,24.48116667,24.33433333,24.4845,24.69775,24.76875,24.56375,24.2855,24.79891667,24.58608333,24.63766667,24.36416667,24.46825,24.7425,24.70508333,24.74516667,24.87033333,24.51758333,24.97016667,24.7435,24.72208333,24.87491667,24.95091667,25.16675,24.892,24.93675,24.72616667,24.83108333,24.67375,24.69483333,24.984,25.04233333,24.7675,25.41975,24.91983333,24.942,25.05466667,25.09633333,25.06683333,24.90891667,25.03375,24.739,24.88266667,24.77591667,24.78316667,25.342,24.82983333,24.84358333,25.069125,25.462125,25.622125,26.751125,27.541125,28.203125,28.898125,29.980125,31.160125
Paraguay,-0.486346667,2.15631361,2.152503658,2.163593939,2.181176701,2.221779898,2.275927774,2.329561964,2.378258752,2.421907986,2.462294033,2.498321442,2.531809166,2.537953338,2.522025491,2.497647635,2.451746178,2.396889654,2.337112593,2.293934304,2.27055601,2.295092815,2.381216612,2.484595235,2.551817683,2.568791424,2.567727191,2.58091683,2.602630404,2.654922168,2.751019458,2.851852285,2.909226926,2.923822851,2.909546046,2.887640721,2.855904279,2.812313285,2.772504737,2.714012212,2.649843447,2.592879793,2.531484819,2.471978355,2.420270714,2.370728537,2.318099959,2.265655869,2.207711441,2.127247179,1.999585841,1.765034923,1.485818292,1.327946309,1.265078966,1.206698412,1.142223074,1.085534435,1.063733215,1.092612826,1.229553393,1.370948428,1.414684154,1.433556061,1.450731,1.458689564,1.44698749,1.410942421,1.358554836,1.30062219,1.297612865,1.228012774,23.42883333,23.25425,23.83808333,23.44608333,23.24575,22.41583333,23.05158333,23.25825,23.535,23.07283333,24.01341667,22.89608333,24.331,23.098,23.47766667,23.54208333,23.92308333,23.50733333,23.68933333,23.75058333,22.97933333,23.78225,23.5885,23.21216667,23.40866667,22.96433333,24.15025,24.0815,23.40783333,23.60025,23.6915,23.81025,23.19966667,23.673,24.01391667,24.11475,23.52241667,23.54391667,23.37233333,23.59941667,24.11566667,23.09075,23.73425,24.47091667,23.96375,23.41483333,24.40741667,23.41725,23.69758333,23.62608333,24.28825,24.759,24.26383333,23.8045,23.82008333,24.37658333,23.72666667,23.81833333,24.18858333,23.61541667,23.9915,24.46575,22.81775,23.93675,25.42975,25.67975,26.82975,27.36875,28.64475,30.01375,30.70975
Peru,-0.296476009,2.863104919,2.83391817,2.786156065,2.764191314,2.776195517,2.788369355,2.796326167,2.767674555,2.804533845,2.898560074,2.949132894,2.944812127,2.927620628,2.940418101,2.955261472,2.940951636,2.923616702,2.909612524,2.898234618,2.653532406,2.590686009,2.741454575,2.67714044,2.605231859,2.553643062,2.499048008,2.519269072,2.560666873,2.544029594,2.567472476,2.550150387,2.501303258,2.504883629,2.480902028,2.43502742,2.384131826,2.334861205,2.327805862,2.313701462,2.279345075,2.170683292,2.074797572,2.038242647,2.002810827,1.945695793,1.876930917,1.843968186,1.794796355,1.692362132,1.543105392,1.362009445,1.186155052,1.058954834,0.987214793,0.919072198,0.846144395,0.786725401,0.720439551,0.687434219,0.724828927,0.800784229,0.864964284,0.909489698,0.988259922,1.130892784,1.337264299,1.501300224,1.916258552,1.96227689,1.484569038,1.263537117,20.0065,20.02316667,20.261,19.80041667,19.69691667,19.51116667,20.26483333,20.37408333,20.14475,19.96925,20.0875,19.95425,20.14883333,19.95316667,20.26491667,20.24058333,19.964,19.95266667,20.58883333,20.14133333,19.80325,20.532,20.1495,19.72933333,19.78025,19.87791667,20.18075,20.083,20.23316667,20.33258333,20.04341667,20.27058333,21.08891667,20.1245,20.03175,20.1345,20.86725,20.25008333,20.01716667,20.23308333,20.50425,20.83658333,20.5025,20.53058333,20.686,20.115,20.93658333,21.18183333,20.06775,20.23191667,20.22575,20.536,20.48558333,20.44308333,20.45058333,20.541,20.19166667,20.22641667,20.52308333,20.5845,20.28408333,20.46,19.97625,20.85925,22.11525,23.56925,24.54725,25.28125,26.32925,28.10725,29.39425
